"Celecoxib","Celecoxib","S1261","L1700-03",381.37,"169590-42-5","free base","COX","COX","","Mammalian","Metabolism-related","Celecoxib is a selective COX-2 inhibitor with IC50 of 40 nM.","C1(=CC=C(C=C1)S(N)(=O)=O)N2C(=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)C",199,"http://www.selleckchem.com/products/Celecoxib.html","Neuronal Signaling",1,"a10","C2C12 Diff Tunicamycin","Con",46.33821,50.48373,56.92369,58.77583,60.44844,58.93222,58.12949,56.12208,53.50844,51.46621,49.75476,48.19837,45.82042,45.37452,46.26382,47.42235,47.56901,48.00038,48.94119,48.61945,49.34212,49.05034,50.17317,49.67887,49.15651,49.58588,49.50499,50.1012,49.27946,50.04835,50.56746,49.37112,49.98169,49.6084,50.58473,49.04253,49.44552,48.55479,49.59708,48.31738,49.05606,47.75191,47.20718,45.44332,46.16179,45.69304,45.23381,45.97197,"SG",0.4640978,1.392293,1.392293,2.784587,3.248684,3.712782,2.784587,3.248684,2.784587,3.712782,4.17688,4.640978,6.033271,8.35376,8.817858,10.67425,12.53064,14.85113,21.8126,27.38177,32.48684,35.73553,43.62519,50.58666,58.47632,69.15057,72.39925,90.03497,95.60414,121.1295,132.2679,148.9754,153.1523,164.2906,178.6776,183.7827,197.7056,201.4184,210.2363,205.5953,206.0594,210.2363,212.5568,205.5953,219.0542,203.2748,212.0927,216.2696,"NLS",524.4305,579.194,630.7089,641.8472,681.2955,710.0696,740.236,749.0538,754.1589,758.7999,765.7613,742.0923,739.3077,730.0258,745.341,750.9102,743.4846,742.0923,756.0153,747.6615,753.2307,735.1309,752.3025,733.2745,737.9155,720.2797,710.5337,698.0031,684.5442,673.8699,664.1239,651.5933,623.2833,623.7474,594.9733,569.4479,561.5583,536.0329,536.497,517.0049,489.1591,492.4077,459.9209,460.8491,441.357,440.8929,426.9699,429.2904
"Y-27632 2HCl","Y-27632 2HCl","S1049","L1700-01",320.26,"129830-38-2","dihydrochloric","Autophagy,ROCK","ROCK1","Synthetic small molecule","Mammalian","Kinase","Y-27632 2HCl is a selective ROCK1 (p160ROCK) inhibitor with Ki of 140 nM, exhibits &gt;200-fold selectivity over other kinases, including PKC, cAMP-dependent protein kinase, MLCK and PAK.","[C@@H]1(CC[C@@H](CC1)[C@@H](C)N)C(=O)NC2(C=CN=CC=2).Cl.Cl",199,"http://www.selleckchem.com/products/Y-27632.html","Cell Cycle",1,"a11","C2C12 Diff Tunicamycin","Con",48.69839,54.47184,57.97715,64.81011,68.8657,70.5513,72.92482,75.0603,76.64524,76.36376,75.31933,75.14817,74.90433,74.50866,71.11198,69.59466,67.89926,65.4735,62.89381,60.31311,58.06938,55.18499,53.06683,50.08377,47.77188,46.85442,46.28433,45.86696,45.78491,46.2958,45.63294,44.77177,44.65152,45.07784,45.7501,44.84651,45.00787,44.48752,43.57254,43.46386,43.78281,44.01827,43.6975,43.4735,43.95247,43.51148,43.46062,43.66787,"SG",0.9281955,2.784587,1.856391,1.856391,2.784587,2.320489,3.712782,3.712782,4.17688,5.569173,6.961466,4.17688,6.033271,6.033271,5.105075,8.817858,10.21015,11.13835,14.85113,16.70752,23.66899,32.95094,47.33797,58.01222,69.61466,86.78629,105.3502,128.091,149.4395,174.9649,200.0261,229.7284,245.0436,269.6408,297.4867,321.6198,327.653,357.3553,359.2117,383.3448,384.7371,389.8421,388.4498,397.2677,399.5882,400.9805,393.0908,396.3395,"NLS",673.4059,658.0906,710.9978,777.3638,823.3094,877.1448,929.1237,975.5335,992.7051,1025.192,1058.143,1057.215,1072.994,1081.812,1075.315,1069.281,1074.386,1078.099,1092.022,1110.122,1113.835,1119.868,1097.127,1079.027,1040.043,1033.546,1017.766,963.467,927.7314,904.9907,859.9731,809.3865,759.728,746.7333,672.4777,626.9961,599.6143,525.8228,501.2256,454.8158,439.5006,400.5164,386.5934,365.2449,350.3938,325.7966,304.4482,286.8124
"Adapalene","Adapalene","S1276","L1700-03",412.52,"106685-40-9","free base","Others","Other","Synthetic small molecule","Mammalian","Other","Adapalene is a third-generation topical retinoid primarily used in the treatment of acne.","C1(=C(C=CC(=C1)C2=CC3=C(C=C2)C=C(C=C3)C(O)=O)OC)C45CC6CC(C4)CC(C5)C6",19,"http://www.selleckchem.com/products/Adapalene.html","Others",1,"a12","C2C12 Diff Tunicamycin","Con",43.65812,47.26541,52.80088,56.16517,57.78059,56.75874,56.07806,54.48399,52.25672,49.83767,47.57356,45.69186,44.7123,42.83734,42.39638,41.61942,41.09015,39.57185,40.01394,38.68162,39.57779,39.08902,38.94212,39.3886,38.82391,38.51189,37.80684,38.03617,36.87024,36.48464,36.24958,35.70955,35.02478,34.21245,33.81341,33.11008,32.39287,31.42724,31.1106,30.74664,30.89835,30.31229,29.58313,29.75809,29.40158,29.32774,29.29775,29.29639,"SG",0,0,0.4640978,0.4640978,0.9281955,1.392293,1.392293,2.784587,3.248684,5.569173,7.425564,11.13835,19.02801,32.02275,50.12256,72.39925,99.78102,117.8808,139.6934,159.1855,197.2415,228.3361,259.4307,311.4096,346.2169,379.1679,409.3342,446.9261,496.1205,528.1432,565.2711,581.0504,590.3323,617.2501,626.9961,638.5985,654.3779,675.7264,665.0521,678.0468,678.0468,678.0468,679.4391,681.2955,665.9803,685.9365,668.3008,661.3393,"NLS",513.2921,545.3149,604.2553,645.0959,717.4952,759.728,807.9942,831.1991,859.5091,892.9241,881.3217,878.073,904.0624,891.9959,898.0292,899.8856,878.073,850.6912,845.122,821.9172,823.3094,789.4303,776.4355,766.2254,736.9872,720.7438,664.1239,630.2448,585.6914,526.751,493.3359,445.0698,422.7931,394.9472,349.9297,330.4376,304.9122,252.9333,233.4412,212.0927,192.1365,180.9981,159.1855,147.5831,131.8038,122.0577,118.809,111.3835
"Masitinib (AB1010)","Masitinib (AB1010)","S1064","L1700-01",498.64,"790299-79-5","free base","PDGFR,c-Kit","KIT,LYN,PDGFR","Synthetic small molecule","Mammalian","Kinase","Masitinib is a novel inhibitor for Kit and PDGFRα/β with IC50 of 200 nM and 540 nM/800 nM, weak inhibition to ABL and c-Fms. Phase 2/3.","C1(=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CC=CN=C5)C",200,"http://www.selleckchem.com/products/Masitinib-(AB1010).html","Protein Tyrosine Kinase",1,"a13","C2C12 Diff Tunicamycin","Con",49.33889,55.95019,62.42429,67.62067,69.39371,68.55631,64.9379,62.77823,60.73698,58.5574,55.46328,55.3181,53.84429,52.52632,53.35232,52.58041,52.15406,51.32777,50.81965,50.13483,50.5481,49.84763,49.18807,48.77818,49.30026,48.68126,50.10963,48.79171,49.15836,48.40186,48.54444,48.80816,47.87909,48.61226,49.13558,48.36697,48.44385,46.78328,46.38295,45.90814,45.14093,46.19515,45.50197,45.16343,44.95192,44.59473,45.71762,44.12397,"SG",0.4640978,1.856391,3.248684,3.248684,2.784587,2.784587,3.248684,3.712782,5.569173,4.640978,5.105075,7.889662,9.746053,12.06654,17.63572,25.06128,28.30996,38.52011,55.69173,67.75828,82.1453,102.5656,122.5218,157.3291,189.3519,215.3414,241.3308,261.7511,286.8124,310.4814,327.1889,350.8579,363.3885,364.3167,386.1293,383.3448,399.1241,397.7318,407.9419,404.6933,404.2292,416.2957,422.329,406.5497,419.5444,418.1521,419.5444,411.1906,"NLS",602.3989,665.0521,715.1747,765.2972,820.989,860.4373,893.3882,948.1517,989.9205,1004.772,1016.374,1025.656,1020.551,1017.766,1034.938,1020.551,1010.805,1016.838,1012.661,1011.733,1024.728,1006.164,987.6,981.5668,955.5773,926.8032,908.2393,861.8295,846.5143,791.2867,782.0048,753.6948,755.0871,733.2745,704.5004,702.644,672.0135,644.6318,629.7807,626.9961,590.7964,590.7964,581.5145,568.9839,564.807,555.9891,547.1713,540.2098
"Budesonide","Budesonide","S1286","L1700-03",430.53,"51333-22-3","free base","Others","Glucocorticoid Receptor","Synthetic small molecule","Mammalian","Receptor","Budesonide is a glucocorticoid steroid for the treatment of asthma, non-infectious rhinitis.","C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]5([C@@H](C4)O[C@](O5)(CCC)[H])C(CO)=O)C)[H])[H])[H])C)=O",199,"http://www.selleckchem.com/products/Budesonide.html","Others",1,"a14","C2C12 Diff Tunicamycin","Con",48.11829,53.46928,61.40596,64.28712,65.90606,65.91671,64.25556,60.77014,59.71615,58.53302,55.10532,53.13487,52.40183,51.92527,51.26305,52.12299,52.8,52.79018,51.963,51.42876,51.99934,50.62706,50.96506,50.17269,50.13952,51.1421,51.76446,51.65458,51.70956,52.10522,51.06167,51.11826,51.66979,52.51568,51.40029,52.00231,52.36461,51.60277,50.57684,50.68799,50.35118,50.47108,50.45728,49.61814,48.48212,49.69039,50.3549,49.21778,"SG",1.392293,1.856391,1.856391,2.320489,2.784587,3.248684,3.712782,5.105075,5.105075,5.569173,5.105075,5.105075,4.640978,9.746053,12.06654,14.85113,21.3485,29.70226,46.40978,67.75828,95.14005,108.5989,130.8756,156.401,170.788,197.2415,226.4797,245.9718,271.9613,288.6688,303.984,314.1942,340.6478,346.681,359.2117,353.1784,366.1731,371.2782,364.3167,359.2117,361.0681,379.1679,374.0628,375.9192,372.2064,387.9857,390.7703,395.8754,"NLS",559.2378,634.4216,696.6108,725.3848,772.7228,811.2429,852.5476,879.9294,936.5493,962.0746,943.0467,955.1132,964.8593,970.8925,967.1797,972.7489,999.6666,1005.7,1014.054,1008.949,1007.556,987.1359,985.7437,960.2183,936.5493,946.7595,912.4162,893.8523,861.8295,836.7682,820.0607,808.4583,799.6404,787.5739,758.7999,748.5897,730.4899,694.7543,695.2184,690.5775,665.5162,678.5109,665.9803,641.8472,626.9961,627.9243,630.2448,608.4322
"ZSTK474","ZSTK474","S1072","L1700-01",417.41,"475110-96-4","free base","PI3K","PI3K","Synthetic small molecule","Mammalian","Kinase","ZSTK474 inhibits class I PI3Kisoforms with IC50 of 37 nM, mostly PI3Kδ. ","N1=C(N=C(N=C1N2CCOCC2)N3C4=C(N=C3C(F)F)C=CC=C4)N5CCOCC5",50,"http://www.selleckchem.com/products/ZSTK474.html","PI3K/Akt/mTOR",1,"a15","C2C12 Diff Tunicamycin","Con",45.42068,50.96638,57.22971,59.57442,63.30839,60.83968,59.35655,54.94806,51.67321,46.74459,41.1968,38.43156,35.52262,32.05708,29.86171,28.48143,27.63898,26.49874,25.28874,23.77715,23.04825,22.16753,21.56332,21.47905,20.35229,20.13325,20.83306,20.24023,19.79146,20.29178,19.88934,19.89493,19.81446,19.38916,19.03376,19.4411,19.91145,20.56324,20.09532,20.57382,20.36333,20.39256,20.32217,19.60585,19.64453,20.16999,19.75063,19.7556,"SG",0.9281955,0.4640978,1.392293,1.392293,1.392293,2.784587,4.640978,8.35376,19.9562,34.34324,49.65846,76.57613,110.9194,145.2626,205.1312,260.3589,317.4429,353.1784,394.4831,417.688,421.8649,426.5059,439.0365,438.5724,439.9647,433.9314,451.5671,437.6442,433.9314,418.1521,415.3675,414.9034,396.8036,387.5216,377.7756,379.1679,380.5602,385.6653,363.8527,353.6425,335.5427,337.3991,312.3378,307.2327,292.8457,287.2765,289.1329,279.851,"NLS",554.1328,606.5758,670.1572,730.4899,794.9995,815.4198,898.9574,924.0187,943.0467,940.2621,950.0081,943.9749,891.0677,871.1115,821.9172,827.0222,782.9329,734.6667,668.7649,614.0013,584.2991,546.2431,512.8281,471.9874,435.7878,406.5497,398.1959,379.1679,359.2117,356.4271,337.3991,329.9735,320.6916,309.0891,316.5147,314.1942,310.0173,309.0891,294.238,286.8124,282.6355,272.8895,265.928,280.3151,262.2152,252.9333,264.9998,261.287
"Floxuridine","Floxuridine","S1299","L1700-03",246.19,"50-91-9","free base","DNA/RNA Synthesis","DNA/RNA Metabolism","","Mammalian","Nucleic acid metabolism","Floxuridine is a prodrugs of floxuridine and an oncology agent with an GI50 of 5.1 μM for the inhibition of MDCK/PEPT1.","O1[C@@H]([C@H](C[C@H]1N2C=C(C(NC2=O)=O)F)O)CO",199,"http://www.selleckchem.com/products/Floxuridine.html","DNA Damage",1,"a16","C2C12 Diff Tunicamycin","Con",62.39092,68.41822,74.61365,78.92945,80.37287,78.54353,76.49867,72.39735,70.31512,66.79306,64.26647,62.77299,60.41272,58.25797,58.76679,58.39053,57.96859,56.80757,55.61477,55.54404,53.5063,52.11677,50.35333,48.80532,46.98324,44.66381,44.63127,43.13453,43.20829,42.69059,41.46371,40.78988,40.7293,38.96094,37.6454,36.63875,36.00512,36.17629,35.19693,35.33797,34.43889,34.77584,34.42977,34.45332,33.82425,32.91743,33.08397,32.49992,"SG",1.392293,1.392293,0.4640978,0.4640978,0.9281955,0.9281955,1.392293,4.640978,7.425564,7.889662,8.817858,10.67425,12.53064,13.92293,17.17162,21.8126,27.38177,41.3047,54.29944,81.21711,96.99644,118.3449,149.9036,187.4955,227.4079,241.3308,290.9893,316.9788,360.604,369.4218,400.9805,409.7983,414.4393,426.9699,419.5444,418.1521,433.9314,433.0032,424.6494,433.9314,435.7878,429.7545,428.8263,425.5777,421.4008,391.2344,405.6215,387.9857,"NLS",688.257,760.1921,814.0275,853.4758,904.9907,956.9696,999.6666,1021.479,1060.927,1051.181,1057.215,1070.209,1068.817,1075.779,1067.889,1065.568,1057.679,1045.148,1041.9,1028.441,1019.159,992.241,978.7822,961.1465,911.0239,818.2043,840.4811,763.4409,732.3463,688.257,641.3831,598.6861,572.6967,537.4252,504.9384,488.2309,456.6722,432.075,427.8981,401.9087,387.0575,381.4884,371.7423,359.2117,336.0068,314.6583,308.625,305.8404
"Belinostat (PXD101)","Belinostat (PXD101)","S1085","L1700-01",318.35,"414864-00-9","free base","HDAC","HDAC","Synthetic small molecule","Mammalian","Epigenetic enzyme","Belinostat (PXD101) is a novel HDAC inhibitor with IC50 of 27 nM, with activity demonstrated in cisplatin-resistant tumors. Phase 1/2.","C1(=CC=CC(=C1)/C=C/C(NO)=O)S(NC2=CC=CC=C2)(=O)=O",201,"http://www.selleckchem.com/products/Belinostat.html","Epigenetics",1,"a17","C2C12 Diff Tunicamycin","Con",43.78411,49.11009,53.8726,57.38105,60.34406,61.98537,57.70529,53.46286,46.5464,43.99695,39.41519,39.03768,36.45516,35.00351,33.59327,32.5699,32.94381,31.18425,30.87512,29.49346,28.75373,28.69528,28.50284,29.12413,28.07554,27.76587,27.33566,27.14115,26.54903,27.0731,26.40666,26.13373,25.86076,25.91615,25.75051,25.46073,25.35995,24.88623,25.0022,24.38322,24.33162,24.45402,23.61757,23.84062,23.26384,23.67015,22.56521,23.10939,"SG",2.320489,2.320489,3.248684,3.248684,2.784587,3.712782,3.248684,6.033271,9.746053,15.31523,22.74079,34.80733,47.33797,64.04549,85.85809,94.67594,112.7758,122.5218,125.3064,134.5883,140.1575,146.6549,177.7495,169.3957,181.9263,180.9981,187.0314,201.8825,206.0594,207.9158,210.2363,212.5568,219.0542,218.1259,219.5182,226.4797,212.5568,221.3746,213.0209,212.0927,213.9491,206.0594,203.7389,203.2748,199.562,199.0979,205.5953,200.9543,"NLS",496.1205,540.2098,583.3709,594.0452,614.9296,641.3831,633.9576,639.5267,625.1397,635.3499,652.5215,665.9803,657.1624,663.6598,634.4216,633.0294,636.278,608.8963,614.0013,576.8735,561.5583,554.5969,547.1713,525.3587,497.9769,473.3797,467.3465,439.9647,413.9752,403.301,391.6985,385.2011,356.8912,331.8299,322.0839,312.8019,301.6635,287.2765,266.8562,242.259,232.9771,233.4412,218.59,218.59,205.1312,201.8825,203.2748,192.6006
"Costunolide","Costunolide","S1319","L1700-03",232.32,"553-21-9","free base","Telomerase","Farnsyl transferase,Telomerase","Natural product","Mammalian","Signaling-related","Costunolide, a natural sesquiterpene compound with multiple biological activities; inhibits FPTase with IC50 of 20 μM, also inhibits telomerase with IC50 of 65-90 μM.","C1C/C(=C/[C@@H]2[C@@H](CC/C(=C/1)C)C(C(O2)=O)=C)C",202,"http://www.selleckchem.com/products/Costunolide.html","DNA Damage",1,"a18","C2C12 Diff Tunicamycin","Con",47.0519,50.95974,55.90108,59.32063,61.9451,62.7227,58.86281,57.66862,55.32549,54.56018,51.81374,50.78844,49.93575,50.04904,50.34447,51.20599,51.17968,51.2598,50.21724,50.71134,50.08289,50.48415,51.09387,50.79743,51.53127,52.41932,51.32694,52.28062,52.91762,52.96799,53.42175,53.97932,52.82291,53.28691,54.24202,54.07569,54.17384,55.91235,55.75548,54.64227,55.5374,56.58135,56.86319,56.59351,56.31824,57.23106,56.40514,58.66648,"SG",0.9281955,0.9281955,0.9281955,2.320489,1.392293,1.856391,1.392293,1.392293,1.392293,2.784587,4.17688,5.569173,8.817858,11.13835,14.85113,20.4203,29.70226,41.7688,56.61993,69.61466,88.17857,111.8476,136.4447,159.6496,178.2135,198.1698,219.0542,235.7617,257.5742,287.7406,301.1995,315.1224,329.5094,343.4323,353.6425,356.4271,365.709,396.8036,395.8754,400.5164,400.5164,400.5164,409.3342,423.2572,421.4008,424.1854,430.2186,458.5286,"NLS",601.4707,630.7089,666.9085,697.0748,763.4409,814.4916,835.8401,889.2113,919.8418,949.544,964.8593,980.6386,982.495,965.7875,977.854,1013.125,1009.413,1011.269,1007.092,1024.728,1011.733,1011.269,1006.628,1006.164,986.6719,993.6333,937.0134,956.5055,939.3339,921.6982,906.3829,882.7139,884.5704,878.073,859.045,846.9785,849.763,849.2989,833.0555,808.9224,825.6299,820.989,829.8068,826.0941,796.3918,807.066,816.8121,807.066
"LAQ824 (Dacinostat)","LAQ824 (Dacinostat)","S1095","L1700-01",379.46,"404951-53-7","free base","HDAC","HDAC","Synthetic small molecule","Mammalian","Epigenetic enzyme","LAQ824 (Dacinostat) is a novel HDAC inhibitor with IC50 of 32 nM and is known to activate the p21 promoter.","C1(=CC=C(C=C1)CN(CCO)CCC2=CNC3=C2C=CC=C3)/C=C/C(NO)=O",200,"http://www.selleckchem.com/products/LAQ824(NVP-LAQ824).html","Epigenetics",1,"a19","C2C12 Diff Tunicamycin","Con",43.58505,50.59653,53.01496,55.37617,57.19448,56.49852,54.70234,53.23311,51.87001,51.19869,49.33204,48.10262,46.05949,44.73481,43.83187,44.10553,42.18693,41.05064,39.86233,38.61909,37.77712,36.19777,36.20414,35.23093,34.28223,33.3975,32.11621,31.46296,30.72109,30.65512,31.00195,30.09856,29.23477,29.55404,29.42017,28.56826,28.82584,28.85754,29.48316,28.54684,29.25281,30.61581,28.86916,29.74222,28.11651,28.63043,27.12299,26.66017,"SG",0,0,0,0.4640978,0.4640978,0.9281955,2.784587,3.712782,3.712782,2.784587,3.248684,4.640978,7.425564,9.746053,13.92293,24.13308,37.12782,56.15583,78.43253,111.3835,135.5166,166.6111,208.844,253.3974,283.5638,316.5147,333.6863,356.4271,374.5269,402.8369,414.4393,429.7545,443.6775,443.6775,454.8158,464.0978,478.4848,481.7335,482.6617,479.8771,493.3359,493.3359,486.3745,482.1976,485.9104,477.0925,457.1363,456.6722,"NLS",543.4585,547.1713,576.4094,590.3323,634.4216,662.2675,683.1519,725.8489,737.9155,771.3305,769.9382,785.2534,782.4688,767.1536,774.1151,790.8226,786.1816,781.5406,766.2254,754.1589,737.9155,687.7929,678.5109,659.0189,635.3499,591.7247,541.138,506.7948,479.413,452.4953,434.8596,400.9805,377.7756,349.9297,328.5812,299.343,280.7791,244.5795,232.9771,214.4132,196.3134,183.3186,163.8265,151.2959,137.837,131.8038,126.6987,124.8423
"Flumazenil","Flumazenil","S1332","L1700-03",303.29,"78755-81-4","free base","GABA Receptor","GABA Receptor","","Mammalian","Receptor","Flumazenil is a benzodiazepine antagonist.","C1=C(C=C2C(=C1)N3C(CN(C2=O)C)=C(N=C3)C(=O)OCC)F",16,"http://www.selleckchem.com/products/Flumazenil.html","Neuronal Signaling",1,"a20","C2C12 Diff Tunicamycin","Con",43.75496,51.84598,54.68376,55.3708,56.35257,54.54617,52.94238,51.00671,50.70395,49.22925,47.10004,47.86657,46.2359,45.04621,44.811,43.95866,43.31385,41.80516,41.03026,39.99524,38.38315,37.60396,35.80667,34.77654,36.02977,33.56308,32.0823,30.68426,30.42357,30.38765,30.52082,29.64048,29.20051,28.99811,28.48039,27.16471,26.78265,25.21068,24.63845,24.52186,24.70124,24.14118,23.00757,23.16651,22.82769,22.41283,21.58944,21.76054,"SG",1.392293,1.392293,1.856391,2.320489,2.784587,4.640978,6.033271,6.961466,6.497369,9.746053,10.21015,12.99474,15.77932,19.9562,25.98948,38.05602,57.54812,70.54286,84.4658,100.2451,125.3064,148.5113,181.4622,215.8055,251.0769,266.8562,301.1995,328.5812,340.6478,355.963,385.6653,385.6653,399.5882,394.4831,400.5164,405.6215,411.1906,414.9034,422.329,405.1573,413.047,410.7265,395.8754,386.1293,392.1626,385.6653,377.7756,379.632,"NLS",532.3201,566.6634,606.1117,631.173,670.1572,710.5337,736.5231,744.8769,775.5074,809.8506,818.2043,851.6194,841.8734,833.0555,840.017,841.4092,838.6247,829.8068,824.2376,832.1273,802.8892,768.0818,760.6563,755.5511,753.6948,711.926,685.0083,653.4496,627.9243,599.6143,575.0172,537.4252,523.9664,494.2641,475.2361,468.2747,432.5391,413.9752,396.3395,373.5987,369.8859,347.1451,341.1118,312.3378,308.625,295.1662,277.9946,268.2485
"GDC-0879","GDC-0879","S1104","L1700-01",334.37,"905281-76-7","free base","Raf","RAF","Synthetic small molecule","Mammalian","Kinase","GDC-0879 is a novel, potent, and selective B-Raf inhibitor with IC50 of 0.13 nM with activity against c-Raf as well; no inhibition known to other protein kinases.","C(CN1N=C(C(=C1)C2=CC=C3C(=C2)CCC/3=N/O)C4C=CN=CC=4)O",200,"http://www.selleckchem.com/products/GDC-0879.html","MAPK",1,"a21","C2C12 Diff Tunicamycin","Con",42.30195,47.6054,52.11456,55.26863,55.95697,55.43123,53.0457,52.51789,50.67556,49.67505,48.75008,47.48052,47.62247,47.32219,46.33004,48.24361,49.11813,49.03997,49.66775,48.04264,47.83543,49.22379,48.44538,50.18768,50.76144,51.41925,51.0166,52.39735,52.12361,52.49296,53.33941,53.58015,53.59328,54.42405,54.13634,55.11637,55.20197,56.13367,56.6952,56.98733,57.03157,57.98174,58.27646,58.75159,58.72305,58.75365,59.87151,60.14194,"SG",0.4640978,1.856391,1.856391,2.320489,2.320489,2.784587,3.712782,4.17688,5.105075,4.17688,6.961466,7.889662,8.817858,14.38703,15.31523,15.31523,17.17162,23.20489,23.20489,27.38177,32.95094,38.52011,50.12256,56.15583,71.93516,87.25038,97.92463,108.1348,125.3064,138.7652,162.4342,166.147,174.5008,191.2083,202.8107,210.7004,227.872,255.7179,267.7844,276.1382,279.851,303.0558,306.7686,322.5479,338.7914,349.9297,336.935,351.7861,"NLS",494.2641,539.2816,587.0837,612.145,652.9855,704.9645,725.8489,782.9329,818.2043,842.3375,861.8295,885.0344,889.2113,884.5704,889.6754,901.7419,908.7034,918.4495,926.8032,934.6929,932.3724,951.4005,971.8207,980.6386,982.0309,1001.523,985.2795,995.9538,987.6,976.9258,982.959,975.0694,983.8873,1000.131,993.1693,1004.308,1001.059,1014.982,1012.197,992.7051,1002.915,1004.308,1003.843,995.9538,983.8873,983.8873,966.7156,969.9644
"Granisetron HCl","Granisetron HCl","S1345","L1700-03",348.87,"107007-99-8","hydrochloride","5-HT Receptor","5-HT Receptor","Synthetic small molecule","Mammalian","Receptor","Granisetron HCl is a serotonin 5-HT3 receptor antagonist","C1(=C2C(=CC=C1)N(N=C2C(=O)NC3CC4CCCC(C3)N4C)C).Cl",10,"http://www.selleckchem.com/products/Granisetron-Hydrochloride.html","Neuronal Signaling",1,"a22","C2C12 Diff Tunicamycin","Con",43.98838,48.86522,53.14296,54.08487,56.26539,57.67498,61.17761,65.2718,69.00372,73.67932,72.55837,75.33149,72.71358,70.14202,68.65971,68.39819,67.46442,66.04526,66.96333,67.38546,66.99493,66.79619,67.15683,67.70163,68.63941,69.19138,68.63361,68.69059,69.77557,70.71038,71.53894,70.28403,70.55807,71.23238,70.34288,71.97426,71.9268,70.93729,70.72896,70.46909,70.14727,70.30697,69.86074,70.72702,70.65725,70.39345,70.11963,69.93652,"SG",2.320489,2.320489,2.784587,2.784587,2.784587,1.392293,2.320489,1.392293,1.392293,2.320489,2.320489,2.784587,2.784587,1.856391,4.17688,4.17688,5.569173,6.497369,9.746053,18.09981,21.8126,32.48684,50.12256,58.94042,82.1453,91.42726,108.5989,135.9807,160.1137,176.3571,206.0594,213.0209,239.9386,258.5025,276.1382,297.0226,304.9122,330.4376,335.0786,350.8579,372.2064,391.6985,404.6933,414.4393,438.1083,448.3185,465.4901,468.2747,"NLS",529.9996,579.6581,637.2062,671.5495,713.3183,760.1921,826.5581,870.6474,916.5931,970.8925,986.6719,1021.015,1011.733,1012.661,1006.628,1008.484,1008.949,1023.8,1045.148,1066.033,1067.425,1077.171,1096.199,1112.442,1097.591,1105.017,1104.089,1121.724,1099.912,1102.696,1111.05,1098.055,1093.878,1075.779,1052.574,1060.463,1065.104,1047.933,1048.861,1047.933,1008.02,1019.159,1017.766,996.4179,1007.556,1027.977,1003.843,980.1745
"4μ8C","4μ8C","S7272","L1700-21",204.18,"14003-96-4","free base","Others","IRE1","Synthetic small molecule","Mammalian","Signaling-related","4μ8C is a potent and selective IRE1 RNase inhibitor with IC50 of 76 nM.","C1(=CC=C2C(=C1C=O)OC(C=C2C)=O)O",93,"http://www.selleckchem.com/products/4u8c.html","Others",1,"a23","C2C12 Diff Tunicamycin","Con",44.1237,49.38349,53.53995,56.38573,58.62545,59.6743,57.16076,54.64799,53.79821,51.57698,50.76915,49.4465,49.39592,48.38093,48.51355,50.37349,50.28194,50.85419,50.32113,50.51352,50.68351,50.80142,52.89808,52.31827,54.87774,53.86611,54.37729,54.28783,56.04014,56.51178,57.35785,57.0673,56.83999,57.04646,56.14784,56.45134,57.26778,58.31537,58.99136,59.95391,58.80007,58.74232,61.17463,60.61816,60.91768,62.14445,60.87801,60.59239,"SG",1.392293,3.248684,2.320489,2.320489,2.320489,2.320489,3.248684,0.9281955,0.9281955,0.9281955,1.392293,1.392293,4.640978,4.640978,10.21015,15.31523,25.06128,35.27143,41.3047,53.83534,65.43778,83.0735,117.4167,135.0524,155.0087,178.2135,199.0979,209.3081,227.4079,244.5795,252.9333,271.9613,285.4201,296.5585,294.7021,298.879,313.266,330.9017,349.4656,353.6425,355.963,372.6705,387.5216,391.2344,394.019,397.2677,400.0523,403.301,"NLS",532.7842,567.1275,600.0784,640.4549,685.9365,741.6282,783.8611,839.5529,841.8734,875.7525,901.2779,920.77,930.9801,915.2008,927.7314,932.8365,959.2901,951.8645,956.5055,972.2849,959.7542,964.8593,992.241,965.7875,981.5668,971.8207,944.439,918.4495,901.2779,924.0187,915.6649,926.3392,886.4268,875.7525,864.6141,869.2551,860.9014,881.7858,884.1063,880.8575,864.6141,867.8629,869.2551,871.5756,873.8961,878.537,856.7245,879.9294
