"","Compound","Catalog.No.","Rack.Number","M.w.","CAS.Number","Form","Targets..as.supplied.","Target.class..11Mar15.","Molecule.Type","Target.Species","Target.Type","Information","Smiles","Max.Solubility.in.DMSO","URL","Pathway","Plate","Position","Screen","phenotypic_Marker","NA","Elapsed","0","2","4","6","8","10","12","14","16","18","20","22","24","26","28","30","32","34","36","38","40","42","44","46","phenotypic_Marker","NA","Elapsed","0","2","4","6","8","10","12","14","16","18","20","22","24","26","28","30","32","34","36","38","40","42","44","46"
"1466","Dexmedetomidine","S3075","L1700-16",200.28,"113775-47-6","free base","Adrenergic Receptor","Adrenergic Receptor","","Mammalian","Receptor","Dexmedetomidine is a sedative medication used by intensive care units and anesthetists.","C1=C(C(=C(C=C1)C)C)[C@@H](C2NC=NC=2)C",199,"http://www.selleckchem.com/products/dexmedetomidine.html","Neuronal Signaling",4,"n2","C2C12 Diff Tunicamycin","Con",NA,"N2","99.249","99.62111","99.50756","99.3142","99.18275","98.76636","98.49896","98.54498","98.2983","98.15063","97.68456","97.90609","98.40414","99.07735","99.15755","99.3562","99.59618","99.74593","99.77156","99.93671","99.77225","99.93181","99.89009","99.75346","SG",NA,"N2","41.3047","42.2329","40.37651","41.7688","56.61993","83.5376","115.0962","128.5551","149.9036","171.7162","200.4902","241.3308","271.4972","284.4919","278.4586","267.7844","252.4692","250.1487","249.2205","240.4026","235.7617","225.0874","219.9823","227.4079"
"1467","Dinaciclib (SCH727965)","S2768","L1700-14",396.49,"779353-01-4","free base","CDK","CDK","Synthetic small molecule","Mammalian","Kinase","Dinaciclib (SCH727965) is a novel and potent CDK inhibitor for CDK2, CDK5, CDK1 and CDK9 with IC50 of 1 nM, 1 nM, 3 nM and 4 nM, respectively. It also blocks thymidine (dThd) DNA incorporation. Phase 3.","C1C[C@H](N(CC1)C2C=C(N3C(N=2)=C(C=N3)CC)NCC4=CC=C[N+](=C4)[O-])CCO",199,"http://www.selleckchem.com/products/dinaciclib-sch727965.html","Cell Cycle",4,"n3","C2C12 Diff Tunicamycin","Con",NA,"N3","98.56612","98.67414","98.92572","98.80463","98.9166","99.45249","99.36519","99.50106","99.62904","99.79856","99.84229","99.78088","99.93512","99.93878","100","99.9772","100","100","100","99.97858","100","99.97167","100","99.97368","SG",NA,"N3","46.87387","44.08929","48.26617","70.54286","121.1295","177.7495","233.4412","290.5252","332.7581","378.2397","413.047","449.7107","486.8386","525.3587","562.4865","590.3323","615.3936","641.8472","671.5495","683.1519","677.5828","698.4672","714.7106","726.313"
"1468","Moguisteine","S3104","L1700-16",339.41,"119637-67-1","free base","Others","Other","Synthetic small molecule","Mammalian","Other","Moguisteine is a novel peripheral non-narcotic antitussive drug.","C1=C(C(=CC=C1)OC)OCC2N(CCS2)C(=O)CC(OCC)=O",200,"http://www.selleckchem.com/products/moguisteine.html","Others",4,"n4","C2C12 Diff Tunicamycin","Con",NA,"N4","99.35303","99.19158","99.09744","98.86452","98.76629","98.67601","98.76836","98.21893","98.3026","98.6153","99.12114","99.25583","99.27491","99.48945","99.66359","99.53574","99.78959","99.93298","99.93637","99.82095","99.9613","99.83305","99.9265","99.96953","SG",NA,"N4","53.37124","58.47632","56.15583","51.97895","62.1891","86.32218","110.4553","125.7705","141.0857","151.76","183.3186","221.3746","245.9718","261.7511","265.928","281.2433","271.4972","267.7844","257.5742","251.0769","252.4692","255.2538","245.9718","233.9053"
"1469","PF-5274857","S2777","L1700-14",436.96,"1373615-35-0","free base","Hedgehog/Smoothened","Smoothened","Synthetic small molecule","Mammalian","Receptor","PF-5274857 is a potent and selective Smoothened (Smo) antagonist, inhibits Hedgehog (Hh) signaling with IC50 and Ki of 5.8 nM and 4.6 nM, respectively, and can penetrate the blood–brain barrier.","C1(=CC(=C(N=C1)C2=CC(=NC=C2Cl)N3CCN(CC3)C(=O)CCS(C)(=O)=O)C)C",212,"http://www.selleckchem.com/products/pf-5274857.html","Stem Cells &amp;  Wnt",4,"n5","C2C12 Diff Tunicamycin","Con",NA,"N5","98.80436","98.69875","98.46649","97.8793","97.48735","96.91679","96.59012","96.57313","96.90594","97.62744","98.05475","98.152","98.89886","99.21577","99.1795","99.69474","99.53291","99.60336","99.75388","99.61607","99.63078","99.70849","99.78786","99.82496","SG",NA,"N5","47.33797","47.33797","44.55339","50.12256","51.05075","56.61993","68.68647","91.89136","100.7092","117.8808","155.9368","200.0261","238.5462","277.9946","280.3151","284.4919","278.4586","265.4639","258.0384","255.7179","240.8667","234.3694","227.4079","222.7669"
"1470","Trimethoprim","S3129","L1700-16",290.32,"738-70-5","free base","Others","Other","Synthetic small molecule","Bacteria","Other","Trimethoprim is a bacteriostatic antibiotic mainly used in the prophylaxis and treatment of urinary tract infections.","C1(N=C(C(=CN=1)CC2C=C(C(=C(C=2)OC)OC)OC)N)N",199,"http://www.selleckchem.com/products/trimethoprim.html","Others",4,"n6","C2C12 Diff Tunicamycin","Con",NA,"N6","99.03706","99.03729","99.14759","99.28941","99.2588","98.59029","98.24671","98.40614","98.68382","98.36213","98.95446","99.15851","99.39198","99.46818","99.66159","99.66725","99.75394","99.91378","99.67562","99.97803","99.87006","99.93921","99.94688","99.95557","SG",NA,"N6","35.27143","38.05602","34.34324","34.80733","44.55339","56.61993","76.11204","98.85282","107.6707","125.3064","159.6496","193.9929","228.8002","264.0716","269.6408","266.3921","265.4639","263.1434","256.182","253.3974","244.5795","245.5077","229.2643","220.9105"
"1471","A-803467","S2785","L1700-14",357.79,"944261-79-4","free base","Sodium Channel","Sodium Channel","Synthetic small molecule","Mammalian","Channel","A-803467 is a selective NaV1.8 channel blocker with IC50 of 8 nM, blocks tetrodotoxin-resistant currents, exhibits &gt;100-fold selectivity against human NaV1.2, NaV1.3, NaV1.5, and NaV1.7.","O1C(=CC=C1C2C=CC(=CC=2)Cl)C(=O)NC3C=C(C=C(C=3)OC)OC",201,"http://www.selleckchem.com/products/a-803467.html","Transmembrane Transporters",4,"n7","C2C12 Diff Tunicamycin","Con",NA,"N7","99.47495","99.55859","99.43889","99.26565","98.91943","98.62503","98.18744","97.69478","97.95631","98.13356","98.33519","99.02857","99.2968","99.40455","99.66075","99.7625","99.87213","100","99.89783","99.98024","99.9734","99.97706","99.93224","99.95889","SG",NA,"N7","53.83534","54.76354","47.33797","45.48158","45.94568","55.69173","72.86335","86.32218","97.46053","112.3117","128.5551","150.3677","171.7162","189.816","202.8107","217.1978","223.6951","227.872","214.8773","211.6286","201.8825","199.562","203.2748","200.9543"
"1472","Darifenacin HBr","S3144","L1700-16",507.46,"133099-07-7","HBr","AChR","Acetylcholine Receptor","","Mammalian","Receptor","Darifenacin is a selective M3 muscarinic receptor antagonist with pKi of 8.9.","C1(=CC=C2C(=C1)CCO2)CCN3(CC[C@H](C3)C(C(=O)N)(C4=CC=CC=C4)C5=CC=CC=C5).Br",230,"http://www.selleckchem.com/products/darifenacin-hydrobromide.html","Neuronal Signaling",4,"n8","C2C12 Diff Tunicamycin","Con",NA,"N8","99.19263","99.70933","99.46956","99.35855","98.89117","98.42029","98.68471","98.62801","98.67677","99.3102","99.34177","99.60958","99.51383","99.65074","99.78979","99.82737","99.87599","99.91399","99.9745","99.89355","99.97506","99.94391","99.87331","99.92525","SG",NA,"N8","43.62519","38.98421","40.8406","38.98421","53.37124","83.0735","114.1681","135.0524","141.5498","150.3677","158.7214","180.0699","198.6339","210.2363","212.5568","211.1645","203.2748","197.7056","174.9649","172.6444","169.8598","169.3957","157.7932","149.4395"
"1473","WP1066","S2796","L1700-14",356.22,"857064-38-1","free base","JAK","JAK","Synthetic small molecule","Mammalian","Kinase","WP1066 is a novel inhibitor of JAK2 and STAT3 with IC50 of 2.30 μM and 2.43 μM in HEL cells; shows activity to JAK2, STAT3, STAT5, and ERK1/2 not JAK1 and JAK3.","C(/C(=C/C1C=CC=C(N=1)Br)C#N)(=O)N[C@@H](C)C2C=CC=CC=2",202,"http://www.selleckchem.com/products/wp1066.html","JAK/STAT",4,"n9","C2C12 Diff Tunicamycin","Con",NA,"N9","97.79372","98.04161","98.00569","98.16244","97.8927","97.83322","97.68359","97.69079","97.76042","98.33547","98.71725","99.12141","99.19366","99.69585","99.32574","99.55514","99.92685","99.75484","99.53802","99.7558","99.91303","99.85052","99.86702","99.88574","SG",NA,"N9","40.8406","40.8406","41.3047","40.37651","50.12256","59.40451","74.25565","99.78102","122.9859","146.1908","166.6111","199.0979","228.3361","246.9","267.7844","272.8895","267.7844","272.4254","264.0716","256.6461","254.7897","256.6461","271.4972","271.9613"
"1474","Ethynodiol diacetate","S3160","L1700-16",384.51,"297-76-7","free base","Estrogen/progestogen Receptor","Estrogen/progesterone receptor","Synthetic small molecule","Mammalian","Receptor","Ethynodiol diacetate is one of the first synthetic progestogens used in contraceptive pills.","C1[C@@H](C=C2[C@](C1)([C@]3([C@@](CC2)([C@]4([C@](CC3)([C@](CC4)(C#C)OC(=O)C)C)[H])[H])[H])[H])OC(=O)C",200,"http://www.selleckchem.com/products/ethynodiol-diacetate.html","Endocrinology &amp; Hormones",4,"n10","C2C12 Diff Tunicamycin","Con",NA,"N10","99.84961","99.93839","99.8968","99.7882","99.71996","99.47633","99.48158","99.38418","99.53201","99.74503","99.86861","99.82682","99.895","99.85168","99.90266","99.89362","99.9019","99.92484","99.96139","99.98009","99.89439","99.97886","99.96034","99.95094","SG",NA,"N10","40.8406","43.62519","44.08929","51.05075","62.1891","77.50433","106.2784","122.9859","141.0857","157.7932","180.534","219.9823","256.182","288.2047","312.3378","313.7301","318.3711","318.3711","317.907","308.625","299.8072","284.956","277.9946","275.6741"
"1475","GDC-0068","S2808","L1700-14",458,"1001264-89-6","free base","Akt","AKT","Synthetic small molecule","Mammalian","Kinase","GDC-0068 is a highly selective pan-Akt inhibitor targeting Akt1/2/3 with IC50 of 5 nM/18 nM/8 nM, 620-fold selectivity over PKA. Phase 2.","C1CN(CCN1C([C@@H](C2=CC=C(C=C2)Cl)CNC(C)C)=O)C3=C4C(=NC=N3)[C@H](C[C@H]4C)O",200,"http://www.selleckchem.com/products/gdc-0068.html","PI3K/Akt/mTOR",4,"n11","C2C12 Diff Tunicamycin","Con",NA,"N11","99.32381","99.4956","99.61019","99.60764","99.76389","99.88975","99.91193","99.85859","99.95689","100","99.95419","99.98135","99.96097","99.97775","99.94528","100","100","100","100","100","100","99.98127","100","99.97886","SG",NA,"N11","36.19963","34.80733","41.3047","53.83534","96.53233","133.1961","162.4342","168.9316","156.8651","148.5113","160.5778","182.3904","219.0542","253.3974","280.3151","303.5199","313.266","310.9455","305.8404","308.625","297.0226","285.8842","267.3203","247.8282"
"1476","Atomoxetine HCl","S3175","L1700-16",291.82,"82248-59-7","hydrochloride","5-HT Receptor","5-HT Receptor","Synthetic small molecule","Mammalian","Receptor","Atomoxetine is a selective norepinephrine (NE) transporter inhibitor with Ki of 5 nM, with 15- and 290-fold lower affinity for human 5-HT and DA transporters.Phase 4.","C(C[C@H](C1C=CC=CC=1)OC2C(=CC=CC=2)C)NC.Cl",198,"http://www.selleckchem.com/products/atomoxetine-hydrochloride.html","Neuronal Signaling",4,"n12","C2C12 Diff Tunicamycin","Con",NA,"N12","98.99728","99.17163","98.95495","98.6557","98.03216","97.76807","97.53847","97.52141","98.20637","98.49345","98.70655","98.83855","99.35469","98.97151","99.41451","99.44662","99.68715","99.48911","99.59093","99.75678","99.71658","99.72811","99.77695","99.7688","SG",NA,"N12","45.94568","44.08929","41.3047","41.7688","42.69699","59.86861","89.10677","117.8808","134.1243","142.0139","161.506","177.7495","201.4184","218.59","230.1925","238.5462","219.0542","217.1978","217.6618","217.6618","209.7722","202.3466","199.0979","187.4955"
"1477","CI994 (Tacedinaline)","S2818","L1700-14",269.3,"112522-64-2","free base","HDAC","HDAC","Synthetic small molecule","Mammalian","Epigenetic enzyme","CI-994 (Tacedinaline) is an anti-cancer drug which inhibits HDAC1 with IC50 of 0.57 μM and causes G1 cell cycle arrest. Phase 3.","C1(=CC=C(C=C1)C(=O)NC2=C(C=CC=C2)N)NC(C)=O",200,"http://www.selleckchem.com/products/ci994-tacedinaline.html","Epigenetics",4,"n13","C2C12 Diff Tunicamycin","Con",NA,"N13","99.14974","99.20084","99.18504","99.43674","99.20078","99.09088","99.03148","99.293","99.5695","99.65226","99.78365","99.86689","100","99.8845","99.92388","100","99.91648","99.88602","99.94514","100","100","99.96062","99.96221","100","SG",NA,"N13","35.27143","40.8406","40.8406","46.87387","64.50959","114.6321","152.2241","178.6776","186.5673","189.816","201.4184","200.4902","228.3361","228.8002","223.231","219.5182","210.7004","213.485","198.1698","193.5288","190.2801","176.8212","172.1803","168.4675"
"1478","Azatadine dimaleate","S3186","L1700-16",522.55,"3978-86-7","maleate","Histamine Receptor","Histamine Receptor","Synthetic small molecule","Mammalian","Receptor","Azatadine is an histamine and cholinergic inhibitor with IC50 of 6.5 nM and 10 nM, respectively.","C12(C(=CC=CN=1)CCC3C(C2=C4CCN(CC4)C)=CC=CC=3).C(C=CC(=O)O)(=O)O.C(C=CC(=O)O)(=O)O",200,"http://www.selleckchem.com/products/azatadine-dimaleate.html","Neuronal Signaling",4,"n14","C2C12 Diff Tunicamycin","Con",NA,"N14","98.71822","98.95832","99.15968","99.09365","98.19006","97.88757","98.45441","97.58869","97.16711","98.09425","98.14917","98.34486","99.1221","99.0808","99.46058","99.6129","99.69247","99.48848","99.60136","99.60931","99.61897","99.58112","99.65972","99.64487","SG",NA,"N14","37.59192","35.27143","32.95094","34.80733","39.91241","63.1173","84.00169","99.31693","114.1681","138.7652","174.0367","218.1259","255.2538","289.1329","308.1609","324.4043","325.3326","301.6635","285.4201","297.9508","304.4482","295.6303","284.956","276.6023"
"1479","Torin 1","S2827","L1700-14",607.62,"1222998-36-8","free base","Autophagy,mTOR","MTOR","Synthetic small molecule","Mammalian","Kinase","Torin 1 is a potent inhibitor of mTORC1/2 with IC50 of 2 nM/10 nM; exhibits 1000-fold selectivity for mTOR than PI3K. ","N1(C(C=CC2C=NC3C(C1=2)=CC(=CC=3)C4C=NC5=CC=CC=C(C=4)5)=O)C6C=C(C(=CC=6)N7CCN(CC7)C(CC)=O)C(F)(F)F",10,"http://www.selleckchem.com/products/torin-1.html","PI3K/Akt/mTOR",4,"n15","C2C12 Diff Tunicamycin","Con",NA,"N15","99.11878","99.63713","99.8407","99.73245","99.92836","99.9772","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","SG",NA,"N15","60.33271","59.40451","59.86861","70.07877","91.42726","127.1628","168.9316","205.5953","229.7284","259.4307","285.8842","310.0173","345.2887","369.8859","397.7318","433.0032","471.0592","514.6844","536.497","576.4094","601.9348","626.532","640.919","653.4496"
"1480","Triflusal","S3200","L1700-16",248.16,"322-79-2","free base","COX","COX","","Mammalian","Metabolism-related","Triflusal irreversibly inhibits the production of thromboxane-B2 in platelets by acetylating cycloxygenase-1.","C(C1C(=CC(=CC=1)C(F)(F)F)OC(=O)C)(=O)O",201,"http://www.selleckchem.com/products/triflusal.html","Neuronal Signaling",4,"n16","C2C12 Diff Tunicamycin","Con",NA,"N16","99.00488","99.24084","99.29465","99.30447","98.861","98.5315","98.66158","98.8465","99.1237","99.51059","99.42632","99.4118","99.62111","99.53118","99.66166","99.62967","99.67616","99.72797","99.69384","99.84305","99.80327","99.84437","99.82461","99.7096","SG",NA,"N16","45.01748","42.69699","47.33797","46.40978","64.50959","84.4658","103.0297","112.7758","108.5989","118.809","147.5831","174.9649","201.4184","229.2643","220.9105","225.5515","232.9771","213.9491","205.5953","213.485","211.6286","213.9491","213.0209","214.8773"
"1481","Cathepsin Inhibitor 1","S2847","L1700-14",401.89,"225120-65-0","free base","Others","Cathepsin","","Mammalian","Protease","Cathepsin Inhibitor 1 is an inhibitor of Cathepsin (L, L2, S, K, B) with pIC50 of 7.9, 6.7, 6.0, 5.5 and 5.2, respectively. ","N1(N=C(C=C1C(=O)N[C@H](C(=O)NCC#N)CC2C=C(C=CC=2)Cl)C(C)(C)C)C",199,"http://www.selleckchem.com/products/cathepsin-Inhibitor-1.html","Others",4,"n17","C2C12 Diff Tunicamycin","Con",NA,"N17","98.28393","98.84048","98.63103","98.48958","98.05239","97.69616","96.94994","96.70389","96.09623","96.33226","97.1169","97.72241","98.02808","98.42873","97.95852","98.79344","98.98512","98.94678","99.16389","98.78757","98.96143","99.08639","99.43696","99.10497","SG",NA,"N17","46.40978","48.73027","54.76354","48.73027","59.40451","87.71448","108.1348","126.2346","135.5166","149.9036","159.6496","194.457","218.59","224.6233","237.154","225.5515","226.0156","226.4797","234.8335","213.485","209.3081","202.8107","197.2415","187.4955"
"1482","Betulinic acid","S3603","L1700-16",456.7,"472-15-1","free base","Topoisomerase","TOP1","Natural product","Mammalian","Nucleic acid metabolism","Betulinic acid, a pentacyclic triterpenoid from Syzigium claviflorum, is a inhibitor of HIV-1 with EC50 of 1.4 &amp;mu; M.","[C@@]12([H])[C@@](C(O)=O)(CC[C@@]3([C@@]1(CC[C@]4([C@]3(CC[C@@]5([C@@]4(CC[C@@H](C5(C)C)O)C)[H])C)[H])[H])C)CC[C@H]2C(=C)C",10,"http://www.selleckchem.com/products/betulinic-acid.html","DNA Damage",4,"n18","C2C12 Diff Tunicamycin","Con",NA,"N18","98.8371","98.36427","98.18066","97.71172","97.52147","97.19537","96.29904","96.79355","95.88721","97.33517","96.84011","97.55505","97.57169","98.03838","98.09702","98.35551","98.5371","98.82384","98.8686","99.06718","98.32082","98.94141","98.97289","98.53592","SG",NA,"N18","49.65846","45.48158","44.55339","43.16109","53.37124","66.83008","83.5376","95.14005","106.7425","114.1681","145.7267","169.3957","188.4237","218.1259","225.5515","244.5795","251.541","252.0051","257.1102","253.8615","254.7897","241.7949","239.4744","235.2976"
"1483","StemRegenin 1 (SR1)","S2858","L1700-14",429.54,"1227633-49-9","free base","Others","AhR","Synthetic small molecule","Mammalian","Receptor","StemRegenin 1 is an AhR inhibitor with IC50 of 127 nM.","C1(C=CC(=CC=1)CCNC2=NC(=NC3N(C=NC2=3)C(C)C)C4C5C(SC=4)=CC=CC=5)O",200,"http://www.selleckchem.com/products/stemRegenin-1.html","Others",4,"n19","C2C12 Diff Tunicamycin","Con",NA,"N19","98.6374","98.76885","98.59816","98.47556","98.1712","98.0968","98.02138","98.03893","97.97372","98.56321","98.71317","98.86881","99.13958","99.29327","99.48006","99.51612","99.52288","99.69952","99.63154","99.86896","99.84506","99.83531","99.43509","99.83305","SG",NA,"N19","39.91241","42.2329","39.44831","40.8406","41.3047","43.16109","44.55339","52.90715","51.97895","68.22237","87.71448","116.0244","153.6164","171.2521","183.3186","192.6006","213.485","223.6951","220.4464","218.59","229.2643","229.2643","229.2643","212.5568"
"1484","Mirabegron","S4009","L1700-16",396.51,"223673-61-8","free base","Adrenergic Receptor","Adrenergic Receptor","","Mammalian","Receptor","Mirabegron is a selective β3-adrenoceptor agonist with EC50 of 22.4 nM.","S1C(=NC(=C1)CC(=O)NC2C=CC(=CC=2)CCNC[C@@H](C3C=CC=CC=3)O)N",199,"http://www.selleckchem.com/products/mirabegron-ym178.html","Neuronal Signaling",4,"n20","C2C12 Diff Tunicamycin","Con",NA,"N20","98.599","98.97546","98.81582","98.63588","98.37602","98.13915","97.44528","97.17313","97.22398","97.47609","97.91976","98.40372","99.05814","99.17958","99.23753","99.47938","99.40414","99.46928","99.18738","99.68901","99.67154","99.78206","99.69309","99.8939","SG",NA,"N20","44.08929","47.80207","47.33797","44.08929","43.62519","46.40978","57.08403","65.43778","80.28892","99.78102","142.0139","171.2521","186.1032","200.0261","196.3134","196.7775","203.2748","213.485","208.3799","192.6006","184.7109","194.457","195.3852","207.4517"
"1485","U-104","S2866","L1700-14",309.32,"178606-66-1","free base","Carbonic Anhydrase","Carbonic Anhydrase","","Mammalian","Metabolism-related","U-104 is a potent carbonic anhydrase (CA) inhibitor for CA IX and CA XII with Ki of 45.1 nM and 4.5 nM, respectively, very low inhibition for CA I and CA II.","N(C(NC1=CC=C(C=C1)S(N)(=O)=O)=O)C2=CC=C(C=C2)F",200,"http://www.selleckchem.com/products/u-104.html","Metabolism",4,"n21","C2C12 Diff Tunicamycin","Con",NA,"N21","99.22952","99.29327","99.21839","99.0218","98.52507","98.64645","98.10448","98.28905","98.10157","98.51051","98.38652","99.07574","99.21342","99.40628","99.44966","99.68501","99.62932","99.47784","99.72755","99.80685","99.42259","99.67057","99.42742","99.60046","SG",NA,"N21","36.19963","42.2329","42.2329","43.16109","53.83534","73.79154","98.85282","113.704","122.9859","149.4395","188.4237","225.5515","255.2538","271.9613","279.851","287.7406","286.8124","284.4919","289.597","288.6688","279.851","271.4972","262.6794","258.0384"
"1486","Avanafil","S4019","L1700-16",483.95,"330784-47-9","free base","PDE","PDE","Synthetic small molecule","Mammalian","Metabolism-related","Avanafil is a highly selective PDE5 inhibitor with IC50 of 1 nM.","C(NCC1N=CC=CN=1)(=O)C2=C(NCC3=CC(=C(C=C3)OC)Cl)N=C(N4[C@H](CO)CCC4)N=C2",200,"http://www.selleckchem.com/products/avanafil.html","Metabolism",4,"n22","C2C12 Diff Tunicamycin","Con",NA,"N22","99.21474","99.2834","99.23766","99.11167","98.76997","98.2903","98.51562","98.21666","98.24228","98.44882","99.01669","98.81389","99.30772","99.25494","99.4125","99.44607","99.64211","99.70456","99.80134","99.60729","99.4748","99.58457","99.6875","99.89458","SG",NA,"N22","60.33271","62.6532","62.6532","57.54812","59.86861","69.15057","82.60941","108.5989","133.1961","161.0419","180.9981","210.2363","239.9386","264.9998","291.9175","314.6583","312.8019","303.984","298.4149","284.0278","275.21","262.2152","246.4359","237.6181"
"1487","Empty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"n23","C2C12 Diff Tunicamycin","Con",NA,"N23","98.55354","98.37981","98.54953","97.66682","97.48183","97.49779","96.57997","96.89088","97.16318","97.03932","96.73097","97.56313","97.74445","98.61674","97.93669","98.94576","98.57439","98.57883","98.85499","98.89458","99.20803","98.98016","98.91252","99.24065","SG",NA,"N23","70.07877","71.00696","66.83008","65.43778","72.86335","100.7092","120.2013","129.4833","144.7985","159.6496","183.3186","222.7669","247.3641","267.3203","278.9228","269.6408","247.8282","232.513","226.0156","218.59","203.7389","200.4902","211.6286","207.4517"
"1488","Empty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"n24","C2C12 Diff Tunicamycin","Con",NA,"N24","97.66254","98.5159","98.78336","99.25079","99.40199","98.75407","98.5485","98.63346","98.60741","99.04522","99.07313","99.43868","99.43806","99.46327","99.34267","99.46217","99.12058","98.87178","98.72381","98.40607","97.51325","97.42559","96.7709","96.16386","SG",NA,"N24","49.19436","53.83534","50.58666","53.37124","69.15057","102.5656","118.3449","129.4833","142.478","157.7932","195.3852","248.7564","317.907","344.3605","353.6425","360.604","377.7756","381.0243","372.6705","365.709","354.5707","352.2502","346.681","342.9683"
"1489","AZD5438","S2621","L1700-13",371.46,"602306-29-6","free base","CDK","CDK","Synthetic small molecule","Mammalian","Kinase","AZD5438 is a potent inhibitor of CDK1/2/9 with IC50 of 16 nM/6 nM/20 nM. It is less potent to CDK5/6 and also inhibits GSK3β. Phase 1.","C1=C(C=CC(=C1)NC2=NC=CC(=N2)C3=CN=C(N3C(C)C)C)S(=O)(C)=O",199,"http://www.selleckchem.com/products/AZD5438.html","Cell Cycle",4,"o1","C2C12 Diff Tunicamycin","Con",NA,"O1","99.66297","99.66359","99.80997","99.84326","99.68645","99.68459","99.58664","99.59203","99.34004","99.22434","99.10932","98.84718","98.72623","98.3222","98.14641","97.46006","96.91194","96.71799","95.86987","95.35429","94.72666","94.37983","93.66004","93.30225","SG",NA,"O1","65.90189","66.83008","60.79681","66.83008","96.06824","108.1348","113.2399","129.0192","138.3011","155.0087","159.1855","168.0034","172.1803","177.7495","186.1032","207.4517","226.0156","250.6128","273.8177","313.266","336.4709","361.9962","391.2344","414.4393"
"1490","IKK-16 (IKK Inhibitor VII)","S2882","L1700-15",483.63,"873225-46-8","free base","IκB/IKK","IκB/IKK","Synthetic small molecule","Mammalian","Signaling-related","IKK 16 is a selective IκB kinase (IKK) inhibitor for IKK-2, IKK complex and IKK-1 with IC50 of 40 nM, 70 nM and 200 nM, respectively.","C1(C=CC(=CC=1)NC2N=C(C=CN=2)C3=CC4C(S3)=CC=CC=4)C(=O)N5CCC(CC5)N6CCCC6",200,"http://www.selleckchem.com/products/ikk-16.html","NF-κB",4,"o2","C2C12 Diff Tunicamycin","Con",NA,"O2","99.42923","99.51569","99.46722","99.6716","99.51964","99.47742","99.25212","98.97387","99.04875","99.38279","98.99522","99.40995","99.57504","99.52515","99.78973","100","99.95951","100","100","100","100","100","100","100","SG",NA,"O2","48.73027","56.15583","58.47632","64.97369","96.99644","147.119","179.6058","218.1259","222.3028","222.7669","226.0156","226.9438","225.0874","233.4412","232.513","228.8002","234.8335","253.8615","273.8177","286.3483","299.8072","329.5094","359.6758","386.5934"
"1491","PNU-120596","S2629","L1700-13",311.72,"501925-31-1","free base","AChR","Acetylcholine Receptor","","Mammalian","Receptor","PNU-120596 is a positive allosteric modulator of α7 nAChR with EC50 of 216 nM.","C1(=C(C=C(C(=C1)OC)Cl)NC(NC2=NOC(=C2)C)=O)OC",198,"http://www.selleckchem.com/products/pnu120596.html","Neuronal Signaling",4,"o3","C2C12 Diff Tunicamycin","Con",NA,"O3","99.79967","99.87013","99.64432","99.61026","99.52765","99.34308","99.09847","98.99936","99.03244","99.05247","99.46169","99.88339","99.95248","99.97644","99.95192","99.9493","99.92877","99.93686","99.97928","100","99.96615","99.9812","100","100","SG",NA,"O3","62.6532","67.75828","62.1891","61.725","64.50959","82.60941","99.31693","112.3117","125.7705","140.1575","175.8931","222.3028","261.7511","272.4254","288.6688","290.5252","289.597","284.956","280.7791","274.7459","268.2485","259.8947","254.3256","241.7949"
"1492","NU7026","S2893","L1700-15",281.31,"154447-35-5","free base","DNA-PK","DNA-PK","Synthetic small molecule","Mammalian","Kinase","NU7026 is a potent DNA-PK inhibitor with IC50 of 0.23 μM, 60-fold selective for DNA-PK than PI3K and inactive against both ATM and ATR.","C1(OC2=C(C=CC3=C2C=CC=C3)C(C=1)=O)N4CCOCC4",10,"http://www.selleckchem.com/products/nu7026.html","DNA Damage",4,"o4","C2C12 Diff Tunicamycin","Con",NA,"O4","99.56841","99.62048","99.52033","99.50416","99.03059","99.02968","98.94534","99.12086","99.37173","99.5675","99.6542","99.95074","99.97658","99.91013","99.95772","99.90667","100","99.90266","99.98114","99.98114","99.97898","99.98051","100","100","SG",NA,"O4","36.19963","37.59192","40.8406","43.16109","74.25565","104.8861","136.9088","153.1523","161.0419","176.8212","188.4237","218.1259","246.9","269.1767","294.7021","289.1329","288.6688","272.8895","275.6741","265.4639","253.3974","250.1487","243.1872","241.7949"
